date,values
2010-2-10 15:00,85.57
2010-2-10 16:00,386.58
2010-2-10 17:00,100.43
2010-2-10 18:00,192.19
2010-2-10 19:00,62.62
2010-2-11 8:00,73.79
2010-2-11 9:00,102.70
2010-2-11 10:00,232.31
2010-2-11 11:00,76.71
2010-2-11 12:00,16.70
2010-2-11 13:00,60.69
2010-2-11 14:00,157.25
2010-2-11 15:00,112.57
2010-2-11 16:00,354.17
2010-2-11 17:00,19.91
2010-2-11 18:00,16.24
2010-2-11 19:00,76.81
2010-2-12 8:00,52.79
2010-2-12 9:00,83.00
2010-2-12 10:00,89.62
2010-2-12 11:00,42.05
2010-2-12 12:00,111.12
2010-2-12 13:00,35.69
2010-2-12 14:00,42.97
2010-2-12 15:00,41.43
2010-2-12 16:00,70.18
2010-2-12 17:00,61.91
2010-2-12 18:00,49.23
2010-2-12 19:00,70.13
2010-2-13 8:00,26.10
2010-2-13 9:00,1.44
2010-2-13 10:00,87.58
2010-2-13 11:00,7.62
2010-2-13 12:00,116.06
2010-2-13 13:00,86.81
2010-2-13 14:00,29.53
2010-2-13 15:00,152.94
2010-2-13 16:00,103.40
2010-2-13 17:00,131.55
2010-2-13 18:00,47.34
2010-2-13 19:00,45.71
2010-2-14 8:00,18.46
2010-2-14 9:00,39.58
2010-2-14 10:00,107.57
2010-2-14 11:00,101.01
2010-2-14 12:00,69.59
2010-2-14 13:00,85.93
2010-2-14 14:00,43.58
2010-2-14 15:00,16.16
2010-2-14 16:00,117.13
2010-2-14 17:00,159.00
2010-2-14 18:00,12.83
2010-2-14 19:00,76.69
2010-2-15 8:00,12.84
2010-2-15 9:00,72.47
2010-2-15 10:00,96.70
2010-2-15 11:00,84.44
2010-2-15 12:00,47.07
2010-2-15 13:00,98.49
2010-2-15 14:00,58.11
2010-2-15 15:00,106.34
2010-2-15 16:00,17.92
2010-2-15 17:00,1.85
2010-2-15 18:00,54.21
2010-2-15 19:00,36.09
2010-2-16 8:00,55.31
2010-2-16 9:00,92.18
2010-2-16 10:00,102.88
2010-2-16 11:00,159.18
2010-2-16 12:00,107.61
2010-2-16 13:00,74.27
2010-2-16 14:00,79.07
2010-2-16 15:00,164.97
2010-2-16 16:00,41.02
2010-2-16 17:00,6.38
2010-2-16 18:00,79.99
2010-2-16 19:00,71.30
2010-2-17 8:00,25.85
2010-2-17 9:00,55.71
2010-2-17 10:00,147.59
2010-2-17 11:00,194.97
2010-2-17 12:00,116.61
2010-2-17 13:00,49.82
2010-2-17 14:00,163.72
2010-2-17 15:00,79.80
2010-2-17 16:00,127.33
2010-2-17 17:00,151.16
2010-2-17 18:00,153.29
2010-2-17 19:00,42.39
2010-2-18 8:00,74.19
2010-2-18 9:00,27.68
2010-2-18 10:00,23.36
2010-2-18 11:00,89.64
2010-2-18 12:00,25.84
2010-2-18 13:00,180.92
2010-2-18 14:00,83.71
2010-2-18 15:00,165.21
2010-2-18 16:00,178.71
2010-2-18 17:00,48.89
2010-2-18 18:00,178.76
2010-2-18 19:00,26.21
2010-2-19 8:00,37.56
2010-2-19 9:00,29.17
2010-2-19 10:00,67.12
2010-2-19 11:00,85.22
2010-2-19 12:00,20.32
2010-2-19 13:00,70.04
2010-2-19 14:00,4.07
2010-2-19 15:00,3.96
2010-2-19 16:00,124.58
2010-2-19 17:00,47.20
2010-2-19 18:00,49.51
2010-2-19 19:00,31.56
2010-2-20 8:00,23.22
2010-2-20 9:00,2.05
2010-2-20 10:00,95.53
2010-2-20 11:00,43.38
2010-2-20 12:00,122.68
2010-2-20 13:00,68.65
2010-2-20 14:00,74.60
2010-2-20 15:00,110.73
2010-2-20 16:00,110.64
2010-2-20 17:00,75.14
2010-2-20 18:00,84.86
2010-2-20 19:00,14.77
2010-2-21 8:00,16.79
2010-2-21 9:00,61.47
2010-2-21 10:00,27.92
2010-2-21 11:00,140.44
2010-2-21 12:00,73.83
2010-2-21 13:00,99.85
2010-2-21 14:00,45.52
2010-2-21 15:00,155.00
2010-2-21 16:00,182.87
2010-2-21 17:00,128.10
2010-2-21 18:00,97.95
2010-2-21 19:00,6.64
2010-2-22 8:00,8.54
2010-2-22 9:00,7.37
2010-2-22 10:00,4.47
2010-2-22 11:00,73.75
2010-2-22 12:00,100.49
2010-2-22 13:00,76.59
2010-2-22 14:00,61.21
2010-2-22 15:00,84.75
2010-2-22 16:00,102.34
2010-2-22 17:00,33.87
2010-2-22 18:00,57.35
2010-2-22 19:00,4.90
2010-2-23 8:00,5.81
2010-2-23 9:00,63.39
2010-2-23 10:00,91.40
2010-2-23 11:00,114.11
2010-2-23 12:00,47.90
2010-2-23 13:00,23.00
2010-2-23 14:00,63.89
2010-2-23 15:00,115.61
2010-2-23 16:00,61.94
2010-2-23 17:00,47.52
2010-2-23 18:00,11.16
2010-2-23 19:00,46.25
2010-2-24 8:00,31.53
2010-2-24 9:00,37.96
2010-2-24 10:00,73.61
2010-2-24 11:00,3.55
2010-2-24 12:00,69.50
2010-2-24 13:00,79.55
2010-2-24 14:00,65.55
2010-2-24 15:00,170.77
2010-2-24 16:00,155.27
2010-2-24 17:00,42.87
2010-2-24 18:00,20.04
2010-2-24 19:00,69.42
2010-2-25 8:00,2.29
2010-2-25 9:00,110.22
2010-2-25 10:00,145.08
2010-2-25 11:00,4.61
2010-2-25 12:00,190.98
2010-2-25 13:00,32.41
2010-2-25 14:00,3.24
2010-2-25 15:00,96.40
2010-2-25 16:00,63.45
2010-2-25 17:00,7.38
2010-2-25 18:00,18.49
2010-2-25 19:00,14.66
2010-2-26 8:00,23.24
2010-2-26 9:00,36.64
2010-2-26 10:00,32.57
2010-2-26 11:00,64.88
2010-2-26 12:00,17.60
2010-2-26 13:00,22.80
2010-2-26 14:00,51.52
2010-2-26 15:00,23.03
2010-2-26 16:00,36.08
2010-2-26 17:00,34.07
2010-2-26 18:00,30.82
2010-2-26 19:00,18.82
2010-2-27 8:00,25.89
2010-2-27 9:00,31.28
2010-2-27 10:00,36.14
2010-2-27 11:00,41.37
2010-2-27 12:00,62.69
2010-2-27 13:00,67.04
2010-2-27 14:00,41.20
2010-2-27 15:00,1.85
2010-2-27 16:00,19.44
2010-2-27 17:00,52.53
2010-2-27 18:00,23.69
2010-2-27 19:00,4.28
2010-2-28 8:00,5.17
2010-2-28 9:00,24.21
2010-2-28 10:00,67.74
2010-2-28 11:00,117.89
2010-2-28 12:00,32.62
2010-2-28 13:00,9.01
2010-2-28 14:00,21.52
2010-2-28 15:00,75.03
2010-2-28 16:00,104.94
2010-2-28 17:00,44.48
2010-2-28 18:00,14.25
2010-2-28 19:00,43.76
2010-3-1 8:00,44.19
2010-3-1 9:00,113.95
2010-3-1 10:00,82.96
2010-3-1 11:00,24.13
2010-3-1 12:00,23.24
2010-3-1 13:00,1.14
2010-3-1 14:00,120.06
2010-3-1 15:00,172.20
2010-3-1 16:00,24.75
2010-3-1 17:00,138.88
2010-3-1 18:00,37.96
2010-3-1 19:00,18.19
2010-3-2 8:00,82.70
2010-3-2 9:00,36.65
2010-3-2 10:00,191.85
2010-3-2 11:00,232.06
2010-3-2 12:00,43.23
2010-3-2 13:00,11.05
2010-3-2 14:00,61.82
2010-3-2 15:00,27.82
2010-3-2 16:00,100.37
2010-3-2 17:00,189.53
2010-3-2 18:00,152.27
2010-3-2 19:00,90.84
2010-3-3 8:00,17.77
2010-3-3 9:00,126.21
2010-3-3 10:00,195.61
2010-3-3 11:00,44.88
2010-3-3 12:00,151.22
2010-3-3 13:00,190.77
2010-3-3 14:00,161.23
2010-3-3 15:00,123.29
2010-3-3 16:00,151.58
2010-3-3 17:00,192.87
2010-3-3 18:00,162.74
2010-3-3 19:00,135.75
2010-3-4 8:00,126.24
2010-3-4 9:00,232.15
2010-3-4 10:00,306.15
2010-3-4 11:00,342.16
2010-3-4 12:00,192.17
2010-3-4 13:00,168.48
2010-3-4 14:00,49.95
2010-3-4 15:00,211.04
2010-3-4 16:00,6.61
2010-3-4 17:00,255.01
2010-3-4 18:00,72.38
2010-3-4 19:00,188.49
2010-3-5 8:00,13.87
2010-3-5 9:00,91.46
2010-3-5 10:00,76.36
2010-3-5 11:00,46.37
2010-3-5 12:00,13.35
2010-3-5 13:00,1.95
2010-3-5 14:00,107.85
2010-3-5 15:00,132.83
2010-3-5 16:00,51.51
2010-3-5 17:00,20.12
2010-3-5 18:00,28.05
2010-3-5 19:00,63.18
2010-3-6 8:00,36.44
2010-3-6 9:00,116.00
2010-3-6 10:00,3.25
2010-3-6 11:00,188.87
2010-3-6 12:00,85.53
2010-3-6 13:00,134.22
2010-3-6 14:00,142.28
2010-3-6 15:00,110.71
2010-3-6 16:00,12.05
2010-3-6 17:00,2.79
2010-3-6 18:00,52.59
2010-3-6 19:00,32.79
2010-3-7 8:00,34.12
2010-3-7 9:00,22.73
2010-3-7 10:00,22.82
2010-3-7 11:00,163.82
2010-3-7 12:00,167.53
2010-3-7 13:00,40.41
2010-3-7 14:00,163.10
2010-3-7 15:00,184.84
2010-3-7 16:00,43.02
2010-3-7 17:00,115.30
2010-3-7 18:00,112.59
2010-3-7 19:00,55.79
2010-3-8 8:00,61.16
2010-3-8 9:00,17.98
2010-3-8 10:00,170.47
2010-3-8 11:00,93.71
2010-3-8 12:00,87.05
2010-3-8 13:00,120.50
2010-3-8 14:00,129.21
2010-3-8 15:00,222.83
2010-3-8 16:00,213.68
2010-3-8 17:00,161.76
2010-3-8 18:00,158.18
2010-3-8 19:00,69.80
2010-3-9 8:00,22.18
2010-3-9 9:00,81.58
2010-3-9 10:00,103.59
2010-3-9 11:00,39.91
2010-3-9 12:00,184.97
2010-3-9 13:00,222.46
2010-3-9 14:00,26.74
2010-3-9 15:00,262.67
2010-3-9 16:00,264.80
2010-3-9 17:00,48.48
2010-3-9 18:00,24.24
2010-3-9 19:00,90.35
2010-3-10 8:00,123.24
2010-3-10 9:00,84.47
2010-3-10 10:00,135.83
2010-3-10 11:00,70.59
2010-3-10 12:00,353.13
2010-3-10 13:00,37.49
2010-3-10 14:00,121.58
2010-3-10 15:00,81.28
2010-3-10 16:00,462.85
2010-3-10 17:00,257.91
2010-3-10 18:00,100.79
2010-3-10 19:00,123.01
2010-3-11 8:00,55.39
2010-3-11 9:00,197.92
2010-3-11 10:00,23.72
2010-3-11 11:00,333.13
2010-3-11 12:00,7.63
2010-3-11 13:00,249.59
2010-3-11 14:00,22.17
2010-3-11 15:00,200.49
2010-3-11 16:00,441.86
2010-3-11 17:00,304.97
2010-3-11 18:00,149.86
2010-3-11 19:00,184.71
2010-3-12 8:00,29.91
2010-3-12 9:00,86.30
2010-3-12 10:00,145.36
2010-3-12 11:00,140.96
2010-3-12 12:00,176.45
2010-3-12 13:00,47.87
2010-3-12 14:00,131.79
2010-3-12 15:00,131.19
2010-3-12 16:00,108.85
2010-3-12 17:00,87.11
2010-3-12 18:00,125.33
2010-3-12 19:00,81.34
2010-3-13 8:00,34.24
2010-3-13 9:00,130.37
2010-3-13 10:00,39.89
2010-3-13 11:00,48.72
2010-3-13 12:00,86.97
2010-3-13 13:00,184.79
2010-3-13 14:00,32.64
2010-3-13 15:00,218.34
2010-3-13 16:00,173.65
2010-3-13 17:00,110.58
2010-3-13 18:00,81.72
2010-3-13 19:00,37.11
2010-3-14 8:00,62.84
2010-3-14 9:00,13.23
2010-3-14 10:00,42.38
2010-3-14 11:00,13.32
2010-3-14 12:00,287.84
2010-3-14 13:00,18.00
2010-3-14 14:00,196.49
2010-3-14 15:00,232.46
2010-3-14 16:00,73.85
2010-3-14 17:00,86.88
2010-3-14 18:00,75.19
2010-3-14 19:00,46.41
2010-3-15 8:00,6.08
2010-3-15 9:00,81.46
2010-3-15 10:00,83.35
2010-3-15 11:00,118.57
2010-3-15 12:00,150.56
2010-3-15 13:00,124.21
2010-3-15 14:00,101.41
2010-3-15 15:00,163.00
2010-3-15 16:00,64.64
2010-3-15 17:00,60.51
2010-3-15 18:00,24.94
2010-3-15 19:00,53.61
2010-3-16 8:00,61.36
2010-3-16 9:00,42.79
2010-3-16 10:00,76.12
2010-3-16 11:00,199.26
2010-3-16 12:00,203.70
2010-3-16 13:00,46.83
2010-3-16 14:00,131.48
2010-3-16 15:00,13.87
2010-3-16 16:00,183.96
2010-3-16 17:00,15.53
2010-3-16 18:00,0.53
2010-3-16 19:00,71.75
2010-3-17 8:00,80.83
2010-3-17 9:00,100.17
2010-3-17 10:00,0.74
2010-3-17 11:00,115.31
2010-3-17 12:00,211.33
2010-3-17 13:00,130.83
2010-3-17 14:00,105.68
2010-3-17 15:00,246.42
2010-3-17 16:00,329.52
2010-3-17 17:00,112.08
2010-3-17 18:00,122.40
2010-3-17 19:00,45.54
2010-3-18 8:00,53.19
2010-3-18 9:00,107.43
2010-3-18 10:00,170.93
2010-3-18 11:00,351.09
2010-3-18 12:00,161.85
2010-3-18 13:00,186.80
2010-3-18 14:00,212.60
2010-3-18 15:00,324.35
2010-3-18 16:00,155.80
2010-3-18 17:00,185.23
2010-3-18 18:00,215.47
2010-3-18 19:00,144.58
2010-3-19 8:00,26.19
2010-3-19 9:00,49.95
2010-3-19 10:00,81.39
2010-3-19 11:00,98.92
2010-3-19 12:00,137.61
2010-3-19 13:00,77.88
2010-3-19 14:00,7.24
2010-3-19 15:00,28.13
2010-3-19 16:00,29.12
2010-3-19 17:00,95.83
2010-3-19 18:00,30.77
2010-3-19 19:00,29.73
2010-3-20 8:00,7.84
2010-3-20 9:00,20.58
2010-3-20 10:00,71.68
2010-3-20 11:00,167.08
2010-3-20 12:00,175.59
2010-3-20 13:00,72.86
2010-3-20 14:00,59.91
2010-3-20 15:00,112.72
2010-3-20 16:00,63.71
2010-3-20 17:00,27.86
2010-3-20 18:00,116.74
2010-3-20 19:00,1.38
2010-3-21 8:00,61.53
2010-3-21 9:00,106.88
2010-3-21 10:00,32.94
2010-3-21 11:00,231.98
2010-3-21 12:00,88.23
2010-3-21 13:00,105.20
2010-3-21 14:00,42.53
2010-3-21 15:00,58.55
2010-3-21 16:00,156.11
2010-3-21 17:00,32.67
2010-3-21 18:00,60.00
2010-3-21 19:00,71.43
2010-3-22 8:00,28.04
2010-3-22 9:00,25.15
2010-3-22 10:00,40.01
2010-3-22 11:00,18.27
2010-3-22 12:00,15.26
2010-3-22 13:00,96.44
2010-3-22 14:00,39.74
2010-3-22 15:00,14.97
2010-3-22 16:00,3.87
2010-3-22 17:00,21.41
2010-3-22 18:00,49.75
2010-3-22 19:00,49.95
2010-3-23 8:00,47.60
2010-3-23 9:00,45.47
2010-3-23 10:00,51.22
2010-3-23 11:00,144.92
2010-3-23 12:00,123.13
2010-3-23 13:00,22.10
2010-3-23 14:00,18.60
2010-3-23 15:00,141.16
2010-3-23 16:00,124.03
2010-3-23 17:00,63.71
2010-3-23 18:00,56.25
2010-3-23 19:00,8.00
2010-3-24 8:00,26.41
2010-3-24 9:00,71.04
2010-3-24 10:00,77.17
2010-3-24 11:00,81.05
2010-3-24 12:00,33.90
2010-3-24 13:00,37.47
2010-3-24 14:00,83.83
2010-3-24 15:00,168.39
2010-3-24 16:00,234.09
2010-3-24 17:00,120.48
2010-3-24 18:00,40.55
2010-3-24 19:00,44.19
2010-3-25 8:00,20.34
2010-3-25 9:00,11.49
2010-3-25 10:00,179.93
2010-3-25 11:00,136.96
2010-3-25 12:00,227.07
2010-3-25 13:00,66.04
2010-3-25 14:00,12.55
2010-3-25 15:00,143.83
2010-3-25 16:00,36.40
2010-3-25 17:00,133.85
2010-3-25 18:00,78.50
2010-3-25 19:00,69.63
2010-3-26 8:00,1.25
2010-3-26 9:00,29.56
2010-3-26 10:00,37.96
2010-3-26 11:00,96.30
2010-3-26 12:00,10.23
2010-3-26 13:00,78.15
2010-3-26 14:00,15.76
2010-3-26 15:00,11.97
2010-3-26 16:00,32.75
2010-3-26 17:00,76.07
2010-3-26 18:00,42.70
2010-3-26 19:00,30.01
2010-3-27 8:00,14.41
2010-3-27 9:00,25.65
2010-3-27 10:00,11.43
2010-3-27 11:00,82.16
2010-3-27 12:00,117.94
2010-3-27 13:00,51.85
2010-3-27 14:00,28.18
2010-3-27 15:00,29.48
2010-3-27 16:00,60.14
2010-3-27 17:00,51.90
2010-3-27 18:00,73.49
2010-3-27 19:00,54.11
2010-3-28 8:00,37.84
2010-3-28 9:00,71.33
2010-3-28 10:00,106.61
2010-3-28 11:00,62.92
2010-3-28 12:00,78.74
2010-3-28 13:00,21.20
2010-3-28 14:00,33.29
2010-3-28 15:00,12.58
2010-3-28 16:00,27.41
2010-3-28 17:00,19.68
2010-3-28 18:00,43.25
2010-3-28 19:00,45.25
2010-3-29 8:00,48.93
2010-3-29 9:00,19.34
2010-3-29 10:00,154.02
2010-3-29 11:00,67.79
2010-3-29 12:00,12.71
2010-3-29 13:00,106.51
2010-3-29 14:00,26.75
2010-3-29 15:00,193.52
2010-3-29 16:00,4.03
2010-3-29 17:00,102.79
2010-3-29 18:00,42.38
2010-3-29 19:00,65.08
2010-3-30 8:00,50.05
2010-3-30 9:00,122.10
2010-3-30 10:00,75.38
2010-3-30 11:00,35.41
2010-3-30 12:00,206.62
2010-3-30 13:00,160.98
2010-3-30 14:00,85.37
2010-3-30 15:00,159.19
2010-3-30 16:00,79.87
2010-3-30 17:00,3.79
2010-3-30 18:00,49.62
2010-3-30 19:00,97.87
2010-3-31 8:00,86.65
2010-3-31 9:00,33.20
2010-3-31 10:00,230.91
2010-3-31 11:00,224.58
2010-3-31 12:00,189.56
2010-3-31 13:00,18.73
2010-3-31 14:00,74.38
2010-3-31 15:00,298.86
2010-3-31 16:00,344.89
2010-3-31 17:00,51.55
2010-3-31 18:00,158.35
2010-3-31 19:00,112.04
2010-4-1 8:00,73.40
2010-4-1 9:00,274.39
2010-4-1 10:00,373.08
2010-4-1 11:00,443.95
2010-4-1 12:00,120.35
2010-4-1 13:00,369.53
2010-4-1 14:00,91.06
2010-4-1 15:00,176.33
2010-4-1 16:00,473.80
2010-4-1 17:00,131.75
2010-4-1 18:00,5.96
2010-4-1 19:00,69.80
2010-4-2 8:00,38.49
2010-4-2 9:00,16.55
2010-4-2 10:00,59.32
2010-4-2 11:00,206.46
2010-4-2 12:00,110.77
2010-4-2 13:00,111.56
2010-4-2 14:00,102.47
2010-4-2 15:00,37.93
2010-4-2 16:00,9.00
2010-4-2 17:00,47.10
2010-4-2 18:00,102.02
2010-4-2 19:00,82.73
2010-4-3 8:00,79.86
2010-4-3 9:00,71.80
2010-4-3 10:00,95.73
2010-4-3 11:00,159.19
2010-4-3 12:00,239.97
2010-4-3 13:00,18.81
2010-4-3 14:00,70.84
2010-4-3 15:00,108.36
2010-4-3 16:00,143.95
2010-4-3 17:00,132.05
2010-4-3 18:00,48.06
2010-4-3 19:00,85.43
2010-4-4 8:00,38.05
2010-4-4 9:00,89.70
2010-4-4 10:00,189.39
2010-4-4 11:00,21.71
2010-4-4 12:00,115.13
2010-4-4 13:00,172.48
2010-4-4 14:00,186.06
2010-4-4 15:00,38.58
2010-4-4 16:00,309.06
2010-4-4 17:00,74.17
2010-4-4 18:00,72.55
2010-4-4 19:00,45.06
2010-4-5 8:00,75.65
2010-4-5 9:00,7.49
2010-4-5 10:00,167.10
2010-4-5 11:00,227.29
2010-4-5 12:00,20.80
2010-4-5 13:00,71.12
2010-4-5 14:00,160.83
2010-4-5 15:00,249.65
2010-4-5 16:00,112.38
2010-4-5 17:00,1.83
2010-4-5 18:00,164.18
2010-4-5 19:00,42.23
2010-4-6 8:00,74.13
2010-4-6 9:00,160.68
2010-4-6 10:00,14.48
2010-4-6 11:00,158.24
2010-4-6 12:00,251.78
2010-4-6 13:00,47.42
2010-4-6 14:00,144.92
2010-4-6 15:00,53.01
2010-4-6 16:00,295.44
2010-4-6 17:00,91.11
2010-4-6 18:00,195.85
2010-4-6 19:00,127.91
2010-4-7 8:00,37.16
2010-4-7 9:00,0.66
2010-4-7 10:00,91.68
2010-4-7 11:00,300.96
2010-4-7 12:00,204.59
2010-4-7 13:00,324.48
2010-4-7 14:00,296.92
2010-4-7 15:00,171.42
2010-4-7 16:00,443.36
2010-4-7 17:00,283.32
2010-4-7 18:00,98.47
2010-4-7 19:00,132.43
2010-4-8 8:00,156.96
2010-4-8 9:00,183.87
2010-4-8 10:00,390.26
2010-4-8 11:00,364.81
2010-4-8 12:00,149.30
2010-4-8 13:00,378.49
2010-4-8 14:00,282.30
2010-4-8 15:00,330.49
2010-4-8 16:00,177.84
2010-4-8 17:00,21.41
2010-4-8 18:00,300.15
2010-4-8 19:00,196.79
2010-4-9 8:00,34.92
2010-4-9 9:00,17.31
2010-4-9 10:00,37.80
2010-4-9 11:00,40.27
2010-4-9 12:00,214.98
2010-4-9 13:00,85.74
2010-4-9 14:00,57.13
2010-4-9 15:00,89.25
2010-4-9 16:00,166.63
2010-4-9 17:00,43.19
2010-4-9 18:00,108.99
2010-4-9 19:00,27.08
2010-4-10 8:00,30.81
2010-4-10 9:00,137.49
2010-4-10 10:00,229.96
2010-4-10 11:00,272.91
2010-4-10 12:00,136.68
2010-4-10 13:00,181.45
2010-4-10 14:00,143.81
2010-4-10 15:00,42.39
2010-4-10 16:00,132.58
2010-4-10 17:00,217.08
2010-4-10 18:00,79.05
2010-4-10 19:00,132.41
2010-4-11 8:00,107.82
2010-4-11 9:00,40.07
2010-4-11 10:00,115.21
2010-4-11 11:00,93.01
2010-4-11 12:00,212.09
2010-4-11 13:00,1.73
2010-4-11 14:00,27.73
2010-4-11 15:00,187.81
2010-4-11 16:00,259.30
2010-4-11 17:00,100.64
2010-4-11 18:00,191.02
2010-4-11 19:00,43.57
2010-4-12 8:00,73.67
2010-4-12 9:00,110.38
2010-4-12 10:00,217.12
2010-4-12 11:00,246.62
2010-4-12 12:00,264.13
2010-4-12 13:00,168.58
2010-4-12 14:00,162.19
2010-4-12 15:00,238.84
2010-4-12 16:00,243.73
2010-4-12 17:00,168.00
2010-4-12 18:00,168.55
2010-4-12 19:00,123.33
2010-4-13 8:00,5.24
2010-4-13 9:00,78.82
2010-4-13 10:00,92.63
2010-4-13 11:00,135.08
2010-4-13 12:00,194.20
2010-4-13 13:00,239.15
2010-4-13 14:00,129.13
2010-4-13 15:00,288.47
2010-4-13 16:00,338.95
2010-4-13 17:00,243.77
2010-4-13 18:00,170.13
2010-4-13 19:00,123.54
2010-4-14 8:00,112.95
2010-4-14 9:00,275.15
2010-4-14 10:00,258.88
2010-4-14 11:00,9.11
2010-4-14 12:00,27.57
2010-4-14 13:00,382.45
2010-4-14 14:00,163.72
2010-4-14 15:00,104.87
2010-4-14 16:00,567.01
2010-4-14 17:00,305.08
2010-4-14 18:00,133.00
2010-4-14 19:00,38.64
2010-4-15 8:00,59.50
2010-4-15 9:00,158.46
2010-4-15 10:00,168.36
2010-4-15 11:00,186.47
2010-4-15 12:00,347.54
2010-4-15 13:00,147.06
2010-4-15 14:00,35.41
2010-4-15 15:00,351.15
2010-4-15 16:00,98.09
2010-4-15 17:00,310.00
2010-4-15 18:00,91.99
2010-4-15 19:00,2.25
2010-4-16 8:00,21.69
2010-4-16 9:00,19.43
2010-4-16 10:00,129.19
2010-4-16 11:00,136.14
2010-4-16 12:00,155.94
2010-4-16 13:00,27.87
2010-4-16 14:00,85.82
2010-4-16 15:00,103.43
2010-4-16 16:00,148.99
2010-4-16 17:00,41.65
2010-4-16 18:00,2.92
2010-4-16 19:00,70.13
2010-4-17 8:00,68.11
2010-4-17 9:00,33.75
2010-4-17 10:00,10.10
2010-4-17 11:00,232.95
2010-4-17 12:00,28.10
2010-4-17 13:00,161.27
2010-4-17 14:00,92.47
2010-4-17 15:00,49.74
2010-4-17 16:00,206.68
2010-4-17 17:00,120.48
2010-4-17 18:00,117.87
2010-4-17 19:00,38.51
2010-4-18 8:00,11.48
2010-4-18 9:00,113.70
2010-4-18 10:00,63.83
2010-4-18 11:00,40.82
2010-4-18 12:00,134.59
2010-4-18 13:00,100.53
2010-4-18 14:00,18.05
2010-4-18 15:00,221.97
2010-4-18 16:00,272.87
2010-4-18 17:00,196.56
2010-4-18 18:00,151.32
2010-4-18 19:00,30.68
2010-4-19 8:00,6.87
2010-4-19 9:00,1.43
2010-4-19 10:00,25.82
2010-4-19 11:00,216.68
2010-4-19 12:00,85.33
2010-4-19 13:00,121.55
2010-4-19 14:00,78.37
2010-4-19 15:00,40.51
2010-4-19 16:00,48.53
2010-4-19 17:00,152.60
2010-4-19 18:00,136.64
2010-4-19 19:00,70.91
2010-4-20 8:00,17.55
2010-4-20 9:00,110.97
2010-4-20 10:00,100.67
2010-4-20 11:00,110.89
2010-4-20 12:00,238.09
2010-4-20 13:00,154.53
2010-4-20 14:00,55.10
2010-4-20 15:00,170.78
2010-4-20 16:00,144.58
2010-4-20 17:00,135.49
2010-4-20 18:00,44.58
2010-4-20 19:00,65.89
2010-4-21 8:00,65.90
2010-4-21 9:00,187.57
2010-4-21 10:00,251.05
2010-4-21 11:00,332.25
2010-4-21 12:00,123.52
2010-4-21 13:00,163.49
2010-4-21 14:00,251.01
2010-4-21 15:00,56.20
2010-4-21 16:00,23.26
2010-4-21 17:00,188.02
2010-4-21 18:00,10.58
2010-4-21 19:00,0.76
2010-4-22 8:00,71.76
2010-4-22 9:00,100.94
2010-4-22 10:00,60.31
2010-4-22 11:00,226.57
2010-4-22 12:00,107.30
2010-4-22 13:00,62.38
2010-4-22 14:00,34.17
2010-4-22 15:00,151.53
2010-4-22 16:00,126.37
2010-4-22 17:00,180.89
2010-4-22 18:00,163.53
2010-4-22 19:00,39.13
2010-4-23 8:00,24.33
2010-4-23 9:00,62.52
2010-4-23 10:00,50.46
2010-4-23 11:00,7.80
2010-4-23 12:00,86.33
2010-4-23 13:00,77.70
2010-4-23 14:00,11.30
2010-4-23 15:00,60.02
2010-4-23 16:00,14.23
2010-4-23 17:00,37.42
2010-4-23 18:00,75.56
2010-4-23 19:00,32.43
2010-4-24 8:00,28.34
2010-4-24 9:00,50.45
2010-4-24 10:00,35.59
2010-4-24 11:00,121.38
2010-4-24 12:00,114.33
2010-4-24 13:00,13.98
2010-4-24 14:00,49.14
2010-4-24 15:00,73.86
2010-4-24 16:00,14.30
2010-4-24 17:00,38.27
2010-4-24 18:00,68.63
2010-4-24 19:00,14.49
2010-4-25 8:00,36.97
2010-4-25 9:00,38.17
2010-4-25 10:00,24.09
2010-4-25 11:00,172.82
2010-4-25 12:00,1.03
2010-4-25 13:00,3.90
2010-4-25 14:00,4.97
2010-4-25 15:00,97.22
2010-4-25 16:00,159.41
2010-4-25 17:00,93.60
2010-4-25 18:00,109.31
2010-4-25 19:00,9.21
2010-4-26 8:00,22.94
2010-4-26 9:00,79.40
2010-4-26 10:00,5.27
2010-4-26 11:00,103.63
2010-4-26 12:00,139.04
2010-4-26 13:00,48.03
2010-4-26 14:00,64.78
2010-4-26 15:00,6.79
2010-4-26 16:00,8.75
2010-4-26 17:00,90.61
2010-4-26 18:00,45.52
2010-4-26 19:00,30.83
2010-4-27 8:00,40.41
2010-4-27 9:00,42.12
2010-4-27 10:00,24.92
2010-4-27 11:00,63.47
2010-4-27 12:00,123.54
2010-4-27 13:00,134.47
2010-4-27 14:00,92.66
2010-4-27 15:00,87.63
2010-4-27 16:00,156.12
2010-4-27 17:00,68.13
2010-4-27 18:00,96.18
2010-4-27 19:00,27.12
2010-4-28 8:00,6.38
2010-4-28 9:00,55.66
2010-4-28 10:00,208.94
2010-4-28 11:00,168.75
2010-4-28 12:00,143.62
2010-4-28 13:00,136.66
2010-4-28 14:00,78.24
2010-4-28 15:00,111.81
2010-4-28 16:00,242.36
2010-4-28 17:00,136.52
2010-4-28 18:00,171.88
2010-4-28 19:00,98.53
2010-4-29 8:00,0.44
2010-4-29 9:00,109.39
2010-4-29 10:00,285.09
2010-4-29 11:00,113.08
